channel,q2_min,q2_max,q2,w_min,w_max,w,F_2,F_2_err
pi+ n,0.75,0.85,0.8,1.455,1.465,1.46,0.06217150445565548,0.00821971248629345
pi+ n,0.75,0.85,0.8,1.465,1.475,1.47,0.06391447861947996,0.009163948238165237
pi+ n,0.75,0.85,0.8,1.475,1.485,1.48,0.06565745278330444,0.010108183990037024
pi+ n,0.75,0.85,0.8,1.485,1.495,1.49,0.06740042694712892,0.01105241974190881
pi+ n,0.75,0.85,0.8,1.495,1.505,1.5,0.0691434011109534,0.011996655493780596
pi+ n,0.75,0.85,0.8,1.505,1.515,1.51,0.07088637527477788,0.012940891245652382
pi+ n,0.75,0.85,0.8,1.515,1.525,1.52,0.07262934943860237,0.01388512699752417
pi+ n,0.75,0.85,0.8,1.525,1.535,1.53,0.07437232360242683,0.014829362749395954
pi+ n,0.75,0.85,0.8,1.535,1.545,1.54,0.07611529776625132,0.015773598501267742
pi+ n,0.75,0.85,0.8,1.545,1.555,1.55,0.0778582719300758,0.01671783425313953
pi+ n,0.75,0.85,0.8,1.555,1.565,1.56,0.07718393872983303,0.017125429627815915
pi+ n,0.75,0.85,0.8,1.565,1.575,1.57,0.0747138914877118,0.017134377865147165
pi+ n,0.75,0.85,0.8,1.575,1.585,1.58,0.07224384424559058,0.017143326102478408
pi+ n,0.75,0.85,0.8,1.585,1.595,1.59,0.06977379700346935,0.01715227433980965
pi+ n,0.75,0.85,0.8,1.595,1.605,1.6,0.06730374976134812,0.01716122257714089
pi+ n,0.75,0.85,0.8,1.605,1.615,1.61,0.06483370251922688,0.01717017081447214
pi+ n,0.75,0.85,0.8,1.615,1.625,1.62,0.06236365527710566,0.017179119051803384
pi+ n,0.75,0.85,0.8,1.625,1.635,1.63,0.05843599156855785,0.016285158319802807
pi+ n,0.75,0.85,0.8,1.635,1.645,1.64,0.0528077753158457,0.014337803790248464
pi+ n,0.75,0.85,0.8,1.645,1.655,1.65,0.047179559063133474,0.012390449260694093
pi+ n,0.75,0.85,0.8,1.655,1.665,1.66,0.04155134281042126,0.010443094731139729
pi+ n,0.75,0.85,0.8,1.665,1.675,1.67,0.03592312655770911,0.008495740201585385
pi+ n,0.75,0.85,0.8,1.675,1.685,1.68,0.030294910304996883,0.006548385672031016
pi+ n,0.75,0.85,0.8,1.685,1.695,1.69,0.03145756024760733,0.0059078261406865
pi+ n,0.75,0.85,0.8,1.695,1.705,1.7,0.033752021222771496,0.005485065775710274
pi+ n,0.75,0.85,0.8,1.705,1.715,1.71,0.036046482197935686,0.005062305410734054
pi+ n,0.85,0.95,0.9,1.115,1.125,1.12,0.01046706881118689,0.0010548654066930927
pi+ n,0.85,0.95,0.9,1.125,1.135,1.13,0.01585526626847306,0.0014008742139724401
pi+ n,0.85,0.95,0.9,1.135,1.145,1.14,0.022665470701475537,0.0021672374994421567
pi+ n,0.85,0.95,0.9,1.145,1.155,1.15,0.030276156362273435,0.003343363112059907
pi+ n,0.85,0.95,0.9,1.155,1.165,1.16,0.04217967250319873,0.004049144153301946
pi+ n,0.85,0.95,0.9,1.165,1.175,1.17,0.05209380694704343,0.005211666679308897
pi+ n,0.85,0.95,0.9,1.175,1.185,1.18,0.0605098020899128,0.005044199222519738
pi+ n,0.85,0.95,0.9,1.185,1.195,1.19,0.07553691231391979,0.004727187827096088
pi+ n,0.85,0.95,0.9,1.195,1.205,1.2,0.09064960811786359,0.005737272629355887
pi+ n,0.85,0.95,0.9,1.205,1.215,1.21,0.09941099061866804,0.006199748141928597
pi+ n,0.85,0.95,0.9,1.215,1.225,1.22,0.10297137028323775,0.0061869325888182745
pi+ n,0.85,0.95,0.9,1.225,1.235,1.23,0.10664033636483375,0.006142870550329925
pi+ n,0.85,0.95,0.9,1.235,1.245,1.24,0.09871645574344515,0.005776154434631324
pi+ n,0.85,0.95,0.9,1.245,1.255,1.25,0.09667371551277412,0.005692646744727207
pi+ n,0.85,0.95,0.9,1.255,1.265,1.26,0.09294150500866971,0.0063962900743150045
pi+ n,0.85,0.95,0.9,1.265,1.275,1.27,0.08570606977879386,0.007881898711814956
pi+ n,0.85,0.95,0.9,1.275,1.285,1.28,0.08535044498306117,0.008948276433644004
pi+ n,0.85,0.95,0.9,1.285,1.295,1.29,0.08437171353391877,0.009464057546008483
pi+ n,0.85,0.95,0.9,1.295,1.305,1.3,0.07576575446381177,0.007418143756090183
pi+ n,0.85,0.95,0.9,1.305,1.315,1.31,0.0713448063661457,0.006525852153677384
pi+ n,0.85,0.95,0.9,1.315,1.325,1.32,0.06926315669664833,0.0060760881192118334
pi+ n,0.85,0.95,0.9,1.325,1.335,1.33,0.06842249088951392,0.005902037102530248
pi+ n,0.85,0.95,0.9,1.335,1.345,1.34,0.06520238044294967,0.005526398145238035
pi+ n,0.85,0.95,0.9,1.345,1.355,1.35,0.06444919437032712,0.005004848313215135
pi+ n,0.85,0.95,0.9,1.355,1.365,1.36,0.06353328279821366,0.005919690252189786
pi+ n,0.85,0.95,0.9,1.365,1.375,1.37,0.06331294410305452,0.006307403818075819
pi+ n,0.85,0.95,0.9,1.375,1.385,1.38,0.06106823189414495,0.006677819753737165
pi+ n,0.85,0.95,0.9,1.385,1.395,1.39,0.060453170972755335,0.006875057411299645
pi+ n,0.85,0.95,0.9,1.395,1.405,1.4,0.0607232999505628,0.007087326470107222
pi+ n,0.85,0.95,0.9,1.405,1.415,1.41,0.05512263795958305,0.00734898727022777
pi+ n,0.85,0.95,0.9,1.415,1.425,1.42,0.055279592020470746,0.007280568596632717
pi+ n,0.85,0.95,0.9,1.425,1.435,1.43,0.062169348716046846,0.0073337120867102285
pi+ n,0.85,0.95,0.9,1.435,1.445,1.44,0.06409300938860267,0.007352823813828507
pi+ n,0.85,0.95,0.9,1.445,1.455,1.45,0.05889299359125448,0.007320378352573089
pi+ n,0.85,0.95,0.9,1.455,1.465,1.46,0.05713001312387996,0.007397444323461093
pi+ n,0.85,0.95,0.9,1.465,1.475,1.47,0.05772164100400571,0.007423812774171909
pi+ n,0.85,0.95,0.9,1.475,1.485,1.48,0.06361199500747249,0.00757444567739
pi+ n,0.85,0.95,0.9,1.485,1.495,1.49,0.06610510802752181,0.008012209001710471
pi+ n,0.85,0.95,0.9,1.495,1.505,1.5,0.06784808219134629,0.008956444753582258
pi+ n,0.85,0.95,0.9,1.505,1.515,1.51,0.06959105635517078,0.009900680505454043
pi+ n,0.85,0.95,0.9,1.515,1.525,1.52,0.07133403051899526,0.01084491625732583
pi+ n,0.85,0.95,0.9,1.525,1.535,1.53,0.07307700468281973,0.011789152009197617
pi+ n,0.85,0.95,0.9,1.535,1.545,1.54,0.07481997884664422,0.012733387761069404
pi+ n,0.85,0.95,0.9,1.545,1.555,1.55,0.0765629530104687,0.01367762351294119
pi+ n,0.85,0.95,0.9,1.555,1.565,1.56,0.07830592717429317,0.014621859264812975
pi+ n,0.85,0.95,0.9,1.565,1.575,1.57,0.0796345057899918,0.015474099523451258
pi+ n,0.85,0.95,0.9,1.575,1.585,1.58,0.07716445854787056,0.015483047760782503
pi+ n,0.85,0.95,0.9,1.585,1.595,1.59,0.07469441130574933,0.01549199599811375
pi+ n,0.85,0.95,0.9,1.595,1.605,1.6,0.0722243640636281,0.01550094423544499
pi+ n,0.85,0.95,0.9,1.605,1.615,1.61,0.06975431682150687,0.015509892472776237
pi+ n,0.85,0.95,0.9,1.615,1.625,1.62,0.06728426957938564,0.01551884071010748
pi+ n,0.85,0.95,0.9,1.625,1.635,1.63,0.06481422233726447,0.015527788947438724
pi+ n,0.85,0.95,0.9,1.635,1.645,1.64,0.06234417509514323,0.01553673718476997
pi+ n,0.85,0.95,0.9,1.645,1.655,1.65,0.059874127853022,0.015545685422101213
pi+ n,0.85,0.95,0.9,1.655,1.665,1.66,0.05740408061090077,0.015554633659432458
pi+ n,0.85,0.95,0.9,1.665,1.675,1.67,0.05299054474687744,0.01435970327098796
pi+ n,0.85,0.95,0.9,1.675,1.685,1.68,0.04736232849416522,0.01241234874143359
pi+ n,0.85,0.95,0.9,1.685,1.695,1.69,0.041734112241453014,0.010464994211879226
pi+ n,0.85,0.95,0.9,1.695,1.705,1.7,0.0361058959887408,0.008517639682324859
pi+ n,0.85,0.95,0.9,1.705,1.715,1.71,0.030477679736028634,0.0065702851527705145
pi+ n,0.85,0.95,0.9,1.715,1.725,1.72,0.029376707613531537,0.005494127288689378
pi+ n,0.85,0.95,0.9,1.725,1.735,1.73,0.03167116858869573,0.005071366923713157
pi+ n,0.85,0.95,0.9,1.735,1.745,1.74,0.03396562956385992,0.0046486065587369365
pi+ n,0.95,1.05,1.0,1.115,1.125,1.12,0.011122063955538079,0.0011233878948523205
pi+ n,0.95,1.05,1.0,1.125,1.135,1.13,0.012868978521356685,0.0011432610621546536
pi+ n,0.95,1.05,1.0,1.135,1.145,1.14,0.019412355878427347,0.0017730369052416926
pi+ n,0.95,1.05,1.0,1.145,1.155,1.15,0.02702304153922525,0.002949162517859443
pi+ n,0.95,1.05,1.0,1.155,1.165,1.16,0.039589684912510734,0.0035026963975131786
pi+ n,0.95,1.05,1.0,1.165,1.175,1.17,0.049503819356355436,0.004665218923520128
pi+ n,0.95,1.05,1.0,1.175,1.185,1.18,0.055716109472178935,0.0045475994462757996
pi+ n,0.95,1.05,1.0,1.185,1.195,1.19,0.07074321969618594,0.00423058805085215
pi+ n,0.95,1.05,1.0,1.195,1.205,1.2,0.08585591550012972,0.005240672853111949
pi+ n,0.95,1.05,1.0,1.205,1.215,1.21,0.09250019356655438,0.005520611935788963
pi+ n,0.95,1.05,1.0,1.215,1.225,1.22,0.096024377758782,0.00551821187780465
pi+ n,0.95,1.05,1.0,1.225,1.235,1.23,0.099693343840378,0.0054741498393163
pi+ n,0.95,1.05,1.0,1.235,1.245,1.24,0.09176946321898939,0.005107433723617699
pi+ n,0.95,1.05,1.0,1.245,1.255,1.25,0.09168710311855757,0.005118328842311742
pi+ n,0.95,1.05,1.0,1.255,1.265,1.26,0.08912263418971031,0.005561317069262157
pi+ n,0.95,1.05,1.0,1.265,1.275,1.27,0.08188719895983444,0.007046925706762106
pi+ n,0.95,1.05,1.0,1.275,1.285,1.28,0.08153157416410176,0.008113303428591156
pi+ n,0.95,1.05,1.0,1.285,1.295,1.29,0.08034514049715613,0.008445552337800777
pi+ n,0.95,1.05,1.0,1.295,1.305,1.3,0.07173918142704913,0.006399638547882478
pi+ n,0.95,1.05,1.0,1.305,1.315,1.31,0.06871323698686335,0.005891887674638179
pi+ n,0.95,1.05,1.0,1.315,1.325,1.32,0.06663158731736599,0.0054421236401726285
pi+ n,0.95,1.05,1.0,1.325,1.335,1.33,0.06620458279768589,0.005359976962752365
pi+ n,0.95,1.05,1.0,1.335,1.345,1.34,0.062162164226474415,0.005032974963703714
pi+ n,0.95,1.05,1.0,1.345,1.355,1.35,0.061408978153851865,0.004511425131680813
pi+ n,0.95,1.05,1.0,1.355,1.365,1.36,0.060493066581738406,0.0054262670706554635
pi+ n,0.95,1.05,1.0,1.365,1.375,1.37,0.06050458551223071,0.005638271178845293
pi+ n,0.95,1.05,1.0,1.375,1.385,1.38,0.058259873303321136,0.006008687114506639
pi+ n,0.95,1.05,1.0,1.385,1.395,1.39,0.05818802947777151,0.0061481986793694935
pi+ n,0.95,1.05,1.0,1.395,1.405,1.4,0.06041508877850805,0.006344003824406079
pi+ n,0.95,1.05,1.0,1.405,1.415,1.41,0.05481442678752829,0.006605664624526628
pi+ n,0.95,1.05,1.0,1.415,1.425,1.42,0.05529153901174384,0.006540364118389056
pi+ n,0.95,1.05,1.0,1.425,1.435,1.43,0.05854121570117585,0.0065279248668019
pi+ n,0.95,1.05,1.0,1.435,1.445,1.44,0.06643700574590991,0.006609774962978008
pi+ n,0.95,1.05,1.0,1.445,1.455,1.45,0.06677492202622112,0.006610780015994278
pi+ n,0.95,1.05,1.0,1.455,1.465,1.46,0.06139885190278084,0.006568512282082771
pi+ n,0.95,1.05,1.0,1.465,1.475,1.47,0.05743169836170128,0.006598811210412381
pi+ n,0.95,1.05,1.0,1.475,1.485,1.48,0.05889709031709546,0.006702226260210307
pi+ n,0.95,1.05,1.0,1.485,1.495,1.49,0.058279764180091856,0.006705431963118812
pi+ n,0.95,1.05,1.0,1.495,1.505,1.5,0.06479890272705163,0.006881311581778696
pi+ n,0.95,1.05,1.0,1.505,1.515,1.51,0.06829573743556369,0.006860469765255696
pi+ n,0.95,1.05,1.0,1.515,1.525,1.52,0.07003871159938815,0.007804705517127493
pi+ n,0.95,1.05,1.0,1.525,1.535,1.53,0.07178168576321263,0.008748941268999279
pi+ n,0.95,1.05,1.0,1.535,1.545,1.54,0.0735246599270371,0.009693177020871066
pi+ n,0.95,1.05,1.0,1.545,1.555,1.55,0.0752676340908616,0.010637412772742855
pi+ n,0.95,1.05,1.0,1.555,1.565,1.56,0.07701060825468607,0.011581648524614638
pi+ n,0.95,1.05,1.0,1.565,1.575,1.57,0.07875358241851055,0.012525884276486425
pi+ n,0.95,1.05,1.0,1.575,1.585,1.58,0.08049655658233501,0.01347012002835821
pi+ n,0.95,1.05,1.0,1.585,1.595,1.59,0.07961502560802934,0.01383171765641785
pi+ n,0.95,1.05,1.0,1.595,1.605,1.6,0.07714497836590813,0.013840665893749092
pi+ n,0.95,1.05,1.0,1.605,1.615,1.61,0.0746749311237869,0.013849614131080339
pi+ n,0.95,1.05,1.0,1.615,1.625,1.62,0.07220488388166565,0.013858562368411582
pi+ n,0.95,1.05,1.0,1.625,1.635,1.63,0.06973483663954448,0.013867510605742827
pi+ n,0.95,1.05,1.0,1.635,1.645,1.64,0.06726478939742325,0.01387645884307407
pi+ n,0.95,1.05,1.0,1.645,1.655,1.65,0.06479474215530202,0.013885407080405315
pi+ n,0.95,1.05,1.0,1.655,1.665,1.66,0.06232469491318078,0.013894355317736558
pi+ n,0.95,1.05,1.0,1.665,1.675,1.67,0.05985464767105955,0.013903303555067803
pi+ n,0.95,1.05,1.0,1.675,1.685,1.68,0.05738460042893832,0.01391225179239905
pi+ n,0.95,1.05,1.0,1.685,1.695,1.69,0.05491455318681709,0.013921200029730293
pi+ n,0.95,1.05,1.0,1.695,1.705,1.7,0.052444505944695866,0.013930148267061538
pi+ n,0.95,1.05,1.0,1.705,1.715,1.71,0.04754509792519693,0.01243424822217307
pi+ n,0.95,1.05,1.0,1.715,1.725,1.72,0.04191688167248472,0.010486893692618704
pi+ n,0.95,1.05,1.0,1.725,1.735,1.73,0.0362886654197725,0.008539539163064337
pi+ n,0.95,1.05,1.0,1.735,1.745,1.74,0.030660449167060316,0.006592184633509983
pi+ n,0.95,1.05,1.0,1.745,1.755,1.75,0.02729585497945578,0.005080428436692268
pi+ n,0.95,1.05,1.0,1.755,1.765,1.76,0.029590315954619976,0.004657668071716047
pi+ n,0.95,1.05,1.0,1.765,1.775,1.77,0.03188477692978414,0.004234907706739821
pi+ n,1.05,1.15,1.1,1.115,1.125,1.12,0.011777059099889266,0.0011919103830115483
pi+ n,1.05,1.15,1.1,1.125,1.135,1.13,0.009882690774240303,0.0008856479103368669
pi+ n,1.05,1.15,1.1,1.135,1.145,1.14,0.016159241055379154,0.0013788363110412275
pi+ n,1.05,1.15,1.1,1.145,1.155,1.15,0.023769926716177055,0.002554961923658978
pi+ n,1.05,1.15,1.1,1.155,1.165,1.16,0.03699969732182274,0.0029562486417244096
pi+ n,1.05,1.15,1.1,1.165,1.175,1.17,0.04691383176566744,0.004118771167731359
pi+ n,1.05,1.15,1.1,1.175,1.185,1.18,0.05092241685444506,0.004050999670031861
pi+ n,1.05,1.15,1.1,1.185,1.195,1.19,0.06594952707845206,0.0037339882746082118
pi+ n,1.05,1.15,1.1,1.195,1.205,1.2,0.08106222288239585,0.004744073076868011
pi+ n,1.05,1.15,1.1,1.205,1.215,1.21,0.08558939651444072,0.004841475729649328
pi+ n,1.05,1.15,1.1,1.215,1.225,1.22,0.08907738523432625,0.004849491166791025
pi+ n,1.05,1.15,1.1,1.225,1.235,1.23,0.09274635131592225,0.004805429128302674
pi+ n,1.05,1.15,1.1,1.235,1.245,1.24,0.08482247069453365,0.004438713012604074
pi+ n,1.05,1.15,1.1,1.245,1.255,1.25,0.08670049072434102,0.004544010939896277
pi+ n,1.05,1.15,1.1,1.255,1.265,1.26,0.08530376337075088,0.0047263440642093075
pi+ n,1.05,1.15,1.1,1.265,1.275,1.27,0.07806832814087504,0.006211952701709258
pi+ n,1.05,1.15,1.1,1.275,1.285,1.28,0.07771270334514234,0.007278330423538308
pi+ n,1.05,1.15,1.1,1.285,1.295,1.29,0.07631856746039348,0.007427047129593071
pi+ n,1.05,1.15,1.1,1.295,1.305,1.3,0.06771260839028648,0.005381133339674771
pi+ n,1.05,1.15,1.1,1.305,1.315,1.31,0.066081667607581,0.005257923195598972
pi+ n,1.05,1.15,1.1,1.315,1.325,1.32,0.06400001793808366,0.004808159161133422
pi+ n,1.05,1.15,1.1,1.325,1.335,1.33,0.06398667470585787,0.00481791682297448
pi+ n,1.05,1.15,1.1,1.335,1.345,1.34,0.05912194800999915,0.004539551782169392
pi+ n,1.05,1.15,1.1,1.345,1.355,1.35,0.0583687619373766,0.004018001950146491
pi+ n,1.05,1.15,1.1,1.355,1.365,1.36,0.05745285036526314,0.004932843889121141
pi+ n,1.05,1.15,1.1,1.365,1.375,1.37,0.05769622692140688,0.004969138539614765
pi+ n,1.05,1.15,1.1,1.375,1.385,1.38,0.055451514712497305,0.005339554475276111
pi+ n,1.05,1.15,1.1,1.385,1.395,1.39,0.05592288798278769,0.0054213399474393395
pi+ n,1.05,1.15,1.1,1.395,1.405,1.4,0.0601068776064533,0.005600681178704936
pi+ n,1.05,1.15,1.1,1.405,1.415,1.41,0.054506215615473544,0.005862341978825485
pi+ n,1.05,1.15,1.1,1.415,1.425,1.42,0.05530348600301695,0.005800159640145396
pi+ n,1.05,1.15,1.1,1.425,1.435,1.43,0.05601991449336904,0.005746886685820525
pi+ n,1.05,1.15,1.1,1.435,1.445,1.44,0.06321507868202217,0.0058036970911861325
pi+ n,1.05,1.15,1.1,1.445,1.455,1.45,0.0698959725313118,0.005877128840610435
pi+ n,1.05,1.15,1.1,1.455,1.465,1.46,0.06945683466383959,0.005868736218160047
pi+ n,1.05,1.15,1.1,1.465,1.475,1.47,0.06423773430195663,0.005825783669359096
pi+ n,1.05,1.15,1.1,1.475,1.485,1.48,0.0592328573952353,0.005813667568305303
pi+ n,1.05,1.15,1.1,1.485,1.495,1.49,0.05667510241014043,0.005910521639868424
pi+ n,1.05,1.15,1.1,1.495,1.505,1.5,0.060122130065118705,0.005995774343004997
pi+ n,1.05,1.15,1.1,1.505,1.515,1.51,0.05883788735617798,0.005987051152065714
pi+ n,1.05,1.15,1.1,1.515,1.525,1.52,0.06595411259260102,0.006182194075328906
pi+ n,1.05,1.15,1.1,1.525,1.535,1.53,0.06973622798738069,0.006215202956352244
pi+ n,1.05,1.15,1.1,1.535,1.545,1.54,0.07222934100742999,0.0066529662806727235
pi+ n,1.05,1.15,1.1,1.545,1.555,1.55,0.07397231517125448,0.007597202032544511
pi+ n,1.05,1.15,1.1,1.555,1.565,1.56,0.07571528933507896,0.008541437784416295
pi+ n,1.05,1.15,1.1,1.565,1.575,1.57,0.07745826349890343,0.009485673536288083
pi+ n,1.05,1.15,1.1,1.575,1.585,1.58,0.07920123766272794,0.010429909288159869
pi+ n,1.05,1.15,1.1,1.585,1.595,1.59,0.08094421182655241,0.011374145040031657
pi+ n,1.05,1.15,1.1,1.595,1.605,1.6,0.08206559266818812,0.012180387552053187
pi+ n,1.05,1.15,1.1,1.605,1.615,1.61,0.0795955454260669,0.012189335789384435
pi+ n,1.05,1.15,1.1,1.615,1.625,1.62,0.07712549818394566,0.012198284026715677
pi+ n,1.05,1.15,1.1,1.625,1.635,1.63,0.07465545094182449,0.012207232264046922
pi+ n,1.05,1.15,1.1,1.635,1.645,1.64,0.07218540369970324,0.012216180501378167
pi+ n,1.05,1.15,1.1,1.645,1.655,1.65,0.069715356457582,0.01222512873870941
pi+ n,1.05,1.15,1.1,1.655,1.665,1.66,0.06724530921546079,0.012234076976040656
pi+ n,1.05,1.15,1.1,1.665,1.675,1.67,0.06477526197333956,0.0122430252133719
pi+ n,1.05,1.15,1.1,1.675,1.685,1.68,0.062305214731218334,0.012251973450703146
pi+ n,1.05,1.15,1.1,1.685,1.695,1.69,0.059835167489097084,0.012260921688034387
pi+ n,1.05,1.15,1.1,1.695,1.705,1.7,0.05736512024697586,0.012269869925365634
pi+ n,1.05,1.15,1.1,1.705,1.715,1.71,0.054895073004854626,0.012278818162696875
pi+ n,1.05,1.15,1.1,1.715,1.725,1.72,0.052425025762733404,0.012287766400028124
pi+ n,1.05,1.15,1.1,1.725,1.735,1.73,0.04995497852061217,0.012296714637359365
pi+ n,1.05,1.15,1.1,1.735,1.745,1.74,0.04748493127849093,0.012305662874690612
pi+ n,1.05,1.15,1.1,1.745,1.755,1.75,0.04209965110351649,0.01050879317335821
pi+ n,1.05,1.15,1.1,1.755,1.765,1.76,0.03647143485080427,0.008561438643803845
pi+ n,1.05,1.15,1.1,1.765,1.775,1.77,0.030843218598092092,0.006614084114249489
pi+ n,1.05,1.15,1.1,1.775,1.785,1.78,0.025215002345379874,0.004666729584695123
pi+ n,1.05,1.15,1.1,1.785,1.795,1.79,0.027509463320544138,0.00424396921971892
pi+ n,1.05,1.15,1.1,1.795,1.805,1.8,0.029803924295708332,0.0038212088547427006
pi+ n,1.15,1.25,1.2,1.115,1.125,1.12,0.012432054244240456,0.0012604328711707758
pi+ n,1.15,1.25,1.2,1.125,1.135,1.13,0.008352916183711069,0.0007584890145098965
pi+ n,1.15,1.25,1.2,1.135,1.145,1.14,0.013012857062703697,0.0010392706937938352
pi+ n,1.15,1.25,1.2,1.145,1.155,1.15,0.020516811893128872,0.0021607613294585145
pi+ n,1.15,1.25,1.2,1.155,1.165,1.16,0.03414445883819067,0.0024706997505709646
pi+ n,1.15,1.25,1.2,1.165,1.175,1.17,0.044323844174979456,0.0035723234119425925
pi+ n,1.15,1.25,1.2,1.175,1.185,1.18,0.04701020624752955,0.0035344607019699922
pi+ n,1.15,1.25,1.2,1.185,1.195,1.19,0.061155834460718206,0.003237388498364275
pi+ n,1.15,1.25,1.2,1.195,1.205,1.2,0.07542168849091009,0.004174458728665796
pi+ n,1.15,1.25,1.2,1.205,1.215,1.21,0.07867859946232708,0.004162339523509696
pi+ n,1.15,1.25,1.2,1.215,1.225,1.22,0.08214487089880733,0.0041766042577269956
pi+ n,1.15,1.25,1.2,1.225,1.235,1.23,0.0857993587914665,0.00413670841728905
pi+ n,1.15,1.25,1.2,1.235,1.245,1.24,0.07865963022217358,0.0038077534250297138
pi+ n,1.15,1.25,1.2,1.245,1.255,1.25,0.08171387833012447,0.003969693037480814
pi+ n,1.15,1.25,1.2,1.255,1.265,1.26,0.08101779592168863,0.003995633100211414
pi+ n,1.15,1.25,1.2,1.265,1.275,1.27,0.07424945732191564,0.00537697969665641
pi+ n,1.15,1.25,1.2,1.275,1.285,1.28,0.07381075163906164,0.006369944537223517
pi+ n,1.15,1.25,1.2,1.285,1.295,1.29,0.07229199442363085,0.0064085419213853675
pi+ n,1.15,1.25,1.2,1.295,1.305,1.3,0.06424403681651597,0.004516444423134467
pi+ n,1.15,1.25,1.2,1.305,1.315,1.31,0.06345009822829867,0.004623958716559767
pi+ n,1.15,1.25,1.2,1.315,1.325,1.32,0.061533913073783045,0.004210956417798747
pi+ n,1.15,1.25,1.2,1.325,1.335,1.33,0.061768766614029844,0.004275856683196596
pi+ n,1.15,1.25,1.2,1.335,1.345,1.34,0.056410655043382794,0.004026673817337647
pi+ n,1.15,1.25,1.2,1.345,1.355,1.35,0.055328545720901345,0.0035245787686121713
pi+ n,1.15,1.25,1.2,1.355,1.365,1.36,0.054505377199048466,0.00436913692450834
pi+ n,1.15,1.25,1.2,1.365,1.375,1.37,0.05488786833058307,0.004300005900384239
pi+ n,1.15,1.25,1.2,1.375,1.385,1.38,0.05286044296000947,0.004647331398965739
pi+ n,1.15,1.25,1.2,1.385,1.395,1.39,0.05365774648780387,0.00469448121550919
pi+ n,1.15,1.25,1.2,1.395,1.405,1.4,0.05901589430522692,0.00486394409851219
pi+ n,1.15,1.25,1.2,1.405,1.415,1.41,0.054198004443418796,0.005119019333124342
pi+ n,1.15,1.25,1.2,1.415,1.425,1.42,0.0551873697289589,0.005058707894918742
pi+ n,1.15,1.25,1.2,1.425,1.435,1.43,0.05451191256519419,0.004982181985934236
pi+ n,1.15,1.25,1.2,1.435,1.445,1.44,0.05978818781389013,0.005002409696537251
pi+ n,1.15,1.25,1.2,1.445,1.455,1.45,0.06829142595634641,0.0050884689660892594
pi+ n,1.15,1.25,1.2,1.455,1.465,1.46,0.0733549393167137,0.005144482718242865
pi+ n,1.15,1.25,1.2,1.465,1.475,1.47,0.07213874730145806,0.0051266924203258145
pi+ n,1.15,1.25,1.2,1.475,1.485,1.48,0.06707661670113238,0.0050830550566354285
pi+ n,1.15,1.25,1.2,1.485,1.495,1.49,0.06173871570676165,0.005061801497814982
pi+ n,1.15,1.25,1.2,1.495,1.505,1.5,0.05812391180467826,0.005108739211952976
pi+ n,1.15,1.25,1.2,1.505,1.515,1.51,0.058212754772012626,0.005215933439590986
pi+ n,1.15,1.25,1.2,1.515,1.525,1.52,0.060263094922757394,0.005266854717890643
pi+ n,1.15,1.25,1.2,1.525,1.535,1.53,0.059396010532264135,0.005268670341012619
pi+ n,1.15,1.25,1.2,1.535,1.545,1.54,0.06710932245815045,0.005483076568879116
pi+ n,1.15,1.25,1.2,1.545,1.555,1.55,0.07117671853919764,0.005569936147448806
pi+ n,1.15,1.25,1.2,1.555,1.565,1.56,0.07441997041547185,0.005501227044217957
pi+ n,1.15,1.25,1.2,1.565,1.575,1.57,0.07616294457929633,0.006445462796089747
pi+ n,1.15,1.25,1.2,1.575,1.585,1.58,0.07790591874312082,0.007389698547961535
pi+ n,1.15,1.25,1.2,1.585,1.595,1.59,0.0796488929069453,0.008333934299833323
pi+ n,1.15,1.25,1.2,1.595,1.605,1.6,0.08139186707076977,0.009278170051705106
pi+ n,1.15,1.25,1.2,1.605,1.615,1.61,0.08313484123459426,0.010222405803576893
pi+ n,1.15,1.25,1.2,1.615,1.625,1.62,0.08204611248622568,0.010538005685019778
pi+ n,1.15,1.25,1.2,1.625,1.635,1.63,0.07957606524410447,0.010546953922351023
pi+ n,1.15,1.25,1.2,1.635,1.645,1.64,0.07710601800198323,0.010555902159682266
pi+ n,1.15,1.25,1.2,1.645,1.655,1.65,0.07463597075986202,0.010564850397013511
pi+ n,1.15,1.25,1.2,1.655,1.665,1.66,0.07216592351774079,0.010573798634344756
pi+ n,1.15,1.25,1.2,1.665,1.675,1.67,0.06969587627561954,0.010582746871676001
pi+ n,1.15,1.25,1.2,1.675,1.685,1.68,0.06722582903349833,0.010591695109007244
pi+ n,1.15,1.25,1.2,1.685,1.695,1.69,0.06475578179137707,0.010600643346338489
pi+ n,1.15,1.25,1.2,1.695,1.705,1.7,0.062285734549255865,0.010609591583669734
pi+ n,1.15,1.25,1.2,1.705,1.715,1.71,0.059815687307134616,0.010618539821000979
