channel,q2_min,q2_max,q2,w_min,w_max,w,beam_energy,sigma_U,sigma_U_err,F_2,F_2_err,d2sigma_dOmega_pi_dE_f,d2sigma_dOmega_pi_dE_f_err,d2sigma_dWdQ2,d2sigma_dWdQ2_err
pi0 p,0.55,0.55,0.55,1.6125,1.6125,1.612,2.035,8.385224951696518,0.4119257138340923,0.023986400534035123,0.001178336326003252,0.005314460152510289,0.0002610738298109371,0.017058841445155418,0.0008380187150562407
pi0 p,0.55,0.55,0.55,1.6625,1.6625,1.662,2.035,11.50378344795019,0.576713226751575,0.03529130389385506,0.001769240688246977,0.006270015119130935,0.0003143314256128041,0.023199611905130476,0.0011630541466404335
pi0 p,0.55,0.55,0.55,1.7125,1.7125,1.712,2.035,9.089990998046929,0.4710416923347589,0.02974549888152704,0.001541406381536203,0.004171499233044616,0.00021616633709853762,0.0181011051065841,0.0009379959984962243
pi0 p,0.55,0.55,0.55,1.7625,1.7625,1.762,2.035,3.71161579102774,0.1911238911353861,0.01290214303089176,0.0006643758187499606,0.0013976042805279427,7.196746198991904e-05,0.007279666517465687,0.0003748551222217895
pi0 p,0.65,0.65,0.65,1.1125,1.1125,1.112,2.035,19.250096418500846,0.5700152532654882,0.012135733816229288,0.00035935162268445467,0.010962175931078833,0.0003246013606295156,0.01338179478901672,0.00039624877610884167
pi0 p,0.65,0.65,0.65,1.1625,1.1625,1.162,2.035,59.51171742451725,0.8117206136452989,0.05144249474441217,0.0007016590212564856,0.03891342761284626,0.0005307665903106427,0.05172968439360881,0.0007055761953587815
pi0 p,0.65,0.65,0.65,1.3125,1.3125,1.312,2.035,36.88672111560042,0.8627594102425852,0.06032802011097732,0.0014110380504933745,0.026866875590321772,0.0006284009269005913,0.046754910313398686,0.0010935707384105943
pi0 p,0.65,0.65,0.65,1.3625,1.3625,1.362,2.035,13.743739009959711,0.43791325988939866,0.0261288905295627,0.0008325381921762483,0.009724972412124468,0.0003098643220918074,0.018639375316339753,0.0005939016741488792
pi0 p,0.65,0.65,0.65,1.4125,1.4125,1.412,2.035,6.577590237932793,0.287281224898254,0.014245753305820298,0.000622194042385439,0.004416462909384215,0.00019289235547216942,0.009367758324703285,0.0004091439248604456
pi0 p,0.65,0.65,0.65,1.4625,1.4625,1.462,2.035,0.6831016234112578,0.03806540139971209,0.001658318882427649,9.240875990471274e-05,0.00042624617635228447,2.375229576664885e-05,0.0010064945387198527,5.6086264927412335e-05
pi0 p,0.65,0.65,0.65,1.5125,1.5125,1.512,2.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.65,0.65,0.65,1.5625,1.5625,1.562,2.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.65,0.65,0.65,1.6125,1.6125,1.612,2.035,7.628113688551992,0.40157006477354473,0.02434250847289922,0.0012814731273451017,0.003407964806807314,0.00017940695486348427,0.011693331223019491,0.0006155770572341601
pi0 p,0.65,0.65,0.65,1.6625,1.6625,1.662,2.035,10.478895393384285,0.49022600703741276,0.036052004397681824,0.00168659286099266,0.0040257382850501615,0.00018833298079335155,0.016053097985036884,0.0007509995882536786
pi0 p,0.65,0.65,0.65,1.7125,1.7125,1.712,2.035,5.393762727836473,0.22925835067725375,0.019901169251089892,0.0008458861594907131,0.0017396039454331763,7.394072588758944e-05,0.008223629078366218,0.00034953996573816343
pi0 p,0.65,0.65,0.65,1.7625,1.7625,1.762,2.035,3.3456956451082145,0.174298512944525,0.013185486524348242,0.000686915648470361,0.0008789496187224038,4.579006214162588e-05,0.005062898791668813,0.0002637585196569678
pi0 p,0.75,0.75,0.75,1.1125,1.1125,1.112,2.035,16.876428389969234,0.57341084959216,0.011528250315008953,0.00039169566300944206,0.006752652208093613,0.00022943504100338808,0.00854701353132665,0.000290402102697669
pi0 p,0.75,0.75,0.75,1.1625,1.1625,1.162,2.035,50.048373272332405,0.7867131793274426,0.04665874787564121,0.0007334314680908029,0.02307434233956734,0.0003627068780852078,0.03185423002458164,0.000500718423779819
pi0 p,0.75,0.75,0.75,1.3125,1.3125,1.312,2.035,32.39808264718971,0.8918365417241668,0.05696028879593639,0.0015679713990662397,0.016848150914584102,0.0004637866015016453,0.030636000023497735,0.0008433309035832007
pi0 p,0.75,0.75,0.75,1.3625,1.3625,1.362,2.035,16.558461514314104,0.6383330942009031,0.033887783028234565,0.0013063830463550083,0.008401176745315129,0.0003238675973688621,0.01687106208485825,0.0006503839293145348
pi0 p,0.75,0.75,0.75,1.4125,1.4125,1.412,2.035,6.098805234340402,0.32035025570114456,0.01425036000881081,0.0007485247187352808,0.00294790704735052,0.0001548438981268894,0.006572581651927395,0.000345236178547897
pi0 p,0.75,0.75,0.75,1.4625,1.4625,1.462,2.035,0.5966135776579305,0.03712564807653181,0.0015669747026101802,9.750859439422339e-05,0.00026892441439405756,1.673443840680664e-05,0.0006700620885476777,4.169615010523606e-05
pi0 p,0.75,0.75,0.75,1.5125,1.5125,1.512,2.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.75,0.75,0.75,1.5625,1.5625,1.562,2.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.75,0.75,0.75,1.6125,1.6125,1.612,2.035,6.911887112201284,0.4008432821176908,0.024121389644019536,0.001398879472015731,0.0022401368129501002,0.00012991297136645603,0.00825542404602155,0.0004787594496500246
pi0 p,0.75,0.75,0.75,1.6625,1.6625,1.662,2.035,8.953287735318623,0.44435389025363614,0.033822267328799484,0.0016786075136918032,0.0024895437565803863,0.00012355667391647588,0.010763778071479052,0.0005342089745447331
pi0 p,0.75,0.75,0.75,1.7125,1.7125,1.712,2.035,4.649475445903901,0.19264639859422775,0.018914445161185546,0.0007837012549276996,0.0010791550082332514,4.471371626324253e-05,0.005602536203717545,0.00023213552479147125
pi0 p,0.75,0.75,0.75,1.7625,1.7625,1.762,2.035,2.990626560214189,0.2500530863095726,0.013049685242940355,0.0010911138534568543,0.0005590637569862573,4.674459183169508e-05,0.0036016440532798378,0.000301141648138991
pi0 p,0.85,0.85,0.85,1.1125,1.1125,1.112,2.035,14.036943852319249,0.5781023592082705,0.01029425105045094,0.0004239620020681803,0.004083502982928433,0.00016817640172257965,0.005366435734795646,0.00022101314869278665
pi0 p,0.85,0.85,0.85,1.1625,1.1625,1.162,2.035,40.570169386896076,0.8236226326156997,0.0404385613876131,0.0008209508338906556,0.013633905035376084,0.0002767844681884877,0.019574873656893192,0.00039739318859283564
pi0 p,0.85,0.85,0.85,1.3125,1.3125,1.312,2.035,27.649364289358907,0.8948292834356965,0.051766940996296695,0.0016753576766754738,0.01057577719341476,0.0003422688141658658,0.020134359611077426,0.0006516176789696016
pi0 p,0.85,0.85,0.85,1.3625,1.3625,1.362,2.035,13.983411113502077,0.6072094927870437,0.03049710077838186,0.0013242926883009186,0.005233703280391781,0.00022726602890306335,0.011037284605678072,0.0004792781913340713
pi0 p,0.85,0.85,0.85,1.4125,1.4125,1.412,2.035,5.569076164277398,0.3011017932863108,0.013886709203000655,0.0007508090966128041,0.0019909645772124805,0.00010764496424264364,0.004678258438701957,0.00025293818288670315
pi0 p,0.85,0.85,0.85,1.4625,1.4625,1.462,2.035,5.354857244414418,0.3799200756302336,0.015038480664679577,0.001066960415695202,0.0017888970021153689,0.00012691988848951866,0.004717688569803133,0.00033471379654594275
pi0 p,0.85,0.85,0.85,1.5125,1.5125,1.512,2.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.85,0.85,0.85,1.5625,1.5625,1.562,2.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.85,0.85,0.85,1.6125,1.6125,1.612,2.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.85,0.85,0.85,1.6625,1.6625,1.662,2.035,4.191588316643188,0.1815083581819359,0.017120080047893324,0.000741350864324627,0.0008591663936041834,3.720448424979834e-05,0.004056467071954417,0.0001756572026231763
pi0 p,0.85,0.85,0.85,1.7125,1.7125,1.712,2.035,4.034502400778392,0.20957888631470936,0.017801905694817426,0.0009247493740689066,0.0006841468429772355,3.5539136969959415e-05,0.003938651684429092,0.00020459976264853492
pi0 p,0.95,0.95,0.95,1.1125,1.1125,1.112,2.035,11.74948112620214,0.5812479646076024,0.009181895754339277,0.00045422926860549717,0.0025518430592655294,0.00012623992227949284,0.003487039062348924,0.00017250415875621404
pi0 p,0.95,0.95,0.95,1.1625,1.1625,1.162,2.035,34.387684690634664,0.8160474666003319,0.036391812602424495,0.0008636070368323027,0.00864363527970961,0.00020512043005167197,0.012927427743868772,0.00030677827701834306
pi0 p,0.95,0.95,0.95,1.3125,1.3125,1.312,2.035,24.72440329879005,0.8694003987583026,0.04893971461034525,0.0017208992622860949,0.007118338992306701,0.0002503068196881855,0.014220348108357433,0.0005000394212341962
pi0 p,0.95,0.95,0.95,1.3625,1.3625,1.362,2.035,9.741557314401453,0.47595838166304266,0.02246765024973779,0.001097736851255543,0.002749608823258634,0.00013434190483998734,0.006104758428961934,0.0002982696553041909
pi0 p,0.95,0.95,0.95,1.4125,1.4125,1.412,2.035,5.061005233968243,0.3190041511114007,0.013357181917547064,0.0008419269061902712,0.001366485521433123,8.613201006887725e-05,0.003393810815025618,0.0002139179250030255
pi0 p,0.95,0.95,0.95,1.4625,1.4625,1.462,2.035,0.5354844678043804,0.04262450379642451,0.0015938714162008047,0.00012687198661321837,0.0001352151019390051,1.07631070039524e-05,0.0003787155346284088,3.014571423466692e-05
pi0 p,0.95,0.95,0.95,1.5125,1.5125,1.512,2.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.95,0.95,0.95,1.5625,1.5625,1.562,2.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.95,0.95,0.95,1.6625,1.6625,1.662,2.035,1.0979740660590183,0.048919009892002624,0.004792906103550148,0.00021354258569382872,0.00016791746246454977,7.481375253995983e-06,0.0008731409829789811,3.890182264210761e-05
pi0 p,0.45,0.45,0.45,1.1375,1.1375,1.138,2.037,49.1911645840592,0.915548065453405,0.030419945754399418,0.0005661773353433317,0.07157988853777916,0.0013322479561171268,0.08494749714579651,0.0015810464609765668
pi0 p,0.45,0.45,0.45,1.3375,1.3375,1.338,2.037,21.446723134632055,0.5534489675694767,0.03141517606356148,0.0008106924609995776,0.034418030463364876,0.0008881833978154205,0.057681137576166636,0.00148850553249379
pi0 p,0.45,0.45,0.45,1.3875,1.3875,1.388,2.037,9.738220943003341,0.3523732710454363,0.016274718811883287,0.0005888935912065435,0.01478263202291277,0.0005349030825098831,0.027205761331690587,0.0009844285899691945
pi0 p,0.45,0.45,0.45,1.4375,1.4375,1.438,2.037,0.7456193172176946,0.03758731466050035,0.0013941131516190899,7.027844972925954e-05,0.0010483212237582876,5.28467795734148e-05,0.002128075201536009,0.00010727811146286034
pi0 p,0.45,0.45,0.45,1.4875,1.4875,1.488,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.45,0.45,0.45,1.5375,1.5375,1.538,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.45,0.45,0.45,1.5875,1.5875,1.588,2.037,9.967324728859031,0.4607964616614623,0.024048221073124144,0.001111766244322684,0.01001939415373964,0.00046320366794784545,0.028350060057964605,0.0013106432987756629
pi0 p,0.45,0.45,0.45,1.6375,1.6375,1.638,2.037,11.721778562182788,0.6240949832633251,0.030218983120513486,0.0016089295378498955,0.010196504769978548,0.00054288582914325,0.03281743248906958,0.0017472770767132835
pi0 p,0.45,0.45,0.45,1.6875,1.6875,1.688,2.037,12.659801579876934,0.566247652626464,0.03465750512912553,0.0015501610196206363,0.00936408500930619,0.00041883682947626704,0.03473829230757304,0.0015537744688417466
pi0 p,0.45,0.45,0.45,1.7375,1.7375,1.738,2.037,5.607554391098566,0.24498966326270152,0.016223366449097693,0.0007087861848760784,0.003456580338412082,0.00015101529010441762,0.015038257474525576,0.000657009701161375
pi0 p,0.45,0.45,0.45,1.7875,1.7875,1.788,2.037,4.621860846478846,0.2267531211872665,0.014079989808413932,0.0006907783988726314,0.0023157873419453225,0.00011361484588877679,0.012095521581112661,0.0005934184005117234
pi0 p,0.55,0.55,0.55,1.1375,1.1375,1.138,2.037,39.17078463846635,0.7051305693582293,0.026877392399765547,0.0004838317940432569,0.03603513565097174,0.0006486843690518828,0.04426114130245883,0.000796764324613483
pi0 p,0.55,0.55,0.55,1.3375,1.3375,1.338,2.037,23.733230816582473,0.6062656643735806,0.03861645043771052,0.0009864576871687486,0.024876520970381653,0.0006354710249931106,0.043455122890090035,0.0011100616326955562
pi0 p,0.55,0.55,0.55,1.3875,1.3875,1.388,2.037,12.518731503360135,0.49311529531626586,0.02334810762758013,0.0009196865500917457,0.01251531336952343,0.0004929806543523739,0.024067596644208628,0.000948027363920714
pi0 p,0.55,0.55,0.55,1.4375,1.4375,1.438,2.037,0.6728411818046335,0.029556475866502466,0.001411650708296069,6.20108002006909e-05,0.0006278864926075453,2.7581712397393557e-05,0.0013357307926212445,5.867580047696502e-05
pi0 p,0.55,0.55,0.55,1.4875,1.4875,1.488,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.55,0.55,0.55,1.5375,1.5375,1.538,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.55,0.55,0.55,1.5875,1.5875,1.588,2.037,8.928337206463814,0.4337827864436039,0.024635640978402564,0.0011969213015049455,0.006064467502853142,0.0002946418298112453,0.01821153185157386,0.000884806302596068
pi0 p,0.55,0.55,0.55,1.6375,1.6375,1.638,2.037,10.688175729595821,0.5146290986278045,0.03172598524514019,0.0015275867091682765,0.00630229111264632,0.00030345144734197286,0.021663941083703293,0.0010431054610901022
pi0 p,0.55,0.55,0.55,1.6875,1.6875,1.688,2.037,11.317273375291872,0.5415507010971835,0.035918752014612004,0.001718773125911818,0.005680223428132967,0.0002718083126462183,0.022688692904648294,0.001085692387383378
pi0 p,0.55,0.55,0.55,1.7375,1.7375,1.738,2.037,4.544031030078813,0.2120716890267569,0.015347657031640587,0.0007162811010220917,0.0018969318749694117,8.853054568302071e-05,0.008981731558302912,0.00041918089232792656
pi0 p,0.55,0.55,0.55,1.7875,1.7875,1.788,2.037,3.8529874604392806,0.2062516075453306,0.013800074232447978,0.000738722231492231,0.0012990495719544736,6.95385243911842e-05,0.007494819502326775,0.00040120000038638916
pi0 p,0.65,0.65,0.65,1.1375,1.1375,1.138,2.037,31.76248818788604,0.6165586906327702,0.023820057336029276,0.00046238390629299076,0.01966520672058571,0.00038173187298630353,0.025030177270048325,0.00048587419325079776
pi0 p,0.65,0.65,0.65,1.3375,1.3375,1.338,2.037,24.588918974011335,0.6706161822843656,0.04360938509112715,0.0011893633621099969,0.017748649920357407,0.00048406080246439005,0.03237419128015444,0.0008829447355448005
pi0 p,0.65,0.65,0.65,1.3875,1.3875,1.388,2.037,11.5118447746993,0.44134834114819327,0.023471706094525327,0.000899873022220045,0.007972080137191279,0.0003056386194315878,0.016051721959933752,0.0006154010063755258
pi0 p,0.65,0.65,0.65,1.4375,1.4375,1.438,2.037,6.558979443052928,0.34222423086812565,0.015100208613600799,0.0007878752058311763,0.004263095787739787,0.00022243318335471446,0.0095259487736605,0.0004970301432806034
pi0 p,0.65,0.65,0.65,1.4875,1.4875,1.488,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.65,0.65,0.65,1.5375,1.5375,1.538,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.65,0.65,0.65,1.5875,1.5875,1.588,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.65,0.65,0.65,1.6375,1.6375,1.638,2.037,9.436665747370565,0.45373505533617653,0.03133300860276329,0.00150655801241928,0.003923976405117064,0.00018867317111552308,0.014473250329019059,0.0006959048052286512
pi0 p,0.65,0.65,0.65,1.6875,1.6875,1.688,2.037,10.016867645006142,0.4909209442046253,0.03575200762918417,0.0017521854101047473,0.0035405685703516396,0.00017352123709499023,0.015317274474997956,0.0007506908461205681
pi0 p,0.65,0.65,0.65,1.7375,1.7375,1.738,2.037,4.0423563824123665,0.20088833396795644,0.015437850608675986,0.0007671970987803803,0.0011826188080642018,5.87712461733545e-05,0.006142027038264502,0.00030523325065336354
pi0 p,0.65,0.65,0.65,1.7875,1.7875,1.788,2.037,1.5294152683618119,0.09726167937477521,0.006228137226271835,0.0003960723411978188,0.00035760784353760323,2.2741723676731937e-05,0.0023042571257035033,0.00014653699514669447
pi0 p,0.75,0.75,0.75,1.1375,1.1375,1.138,2.037,27.356756349603554,0.5973973708360343,0.022170103024613474,0.0004841349277236237,0.011922248700672813,0.0002603495800896907,0.015745771564566906,0.00034384495055801365
pi0 p,0.75,0.75,0.75,1.2875,1.2875,1.288,2.037,43.63331647192574,0.8744340695687958,0.07072764600131054,0.00141741834737087,0.02280768021728353,0.00045707762421990245,0.03950097540216564,0.0007916198324066598
pi0 p,0.75,0.75,0.75,1.3375,1.3375,1.338,2.037,22.093910070827473,0.6880676069810412,0.042148281028814856,0.001312618127479094,0.011412654776510994,0.00035542274030268855,0.02177969054088913,0.0006782819113147563
pi0 p,0.75,0.75,0.75,1.3875,1.3875,1.388,2.037,10.203597629150211,0.4674950443064381,0.022419049136612287,0.0010271665691213314,0.00507771345985639,0.00023264401098190487,0.010728494179957939,0.0004915440655629331
pi0 p,0.75,0.75,0.75,1.4375,1.4375,1.438,2.037,5.802867206372243,0.3318659978897974,0.014433016765036983,0.0008254242844001962,0.0027204766320996438,0.00015558406907126946,0.006401431338242406,0.0003660978828976084
pi0 p,0.75,0.75,0.75,1.4875,1.4875,1.488,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.75,0.75,0.75,1.5375,1.5375,1.538,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.75,0.75,0.75,1.5875,1.5875,1.588,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.75,0.75,0.75,1.6375,1.6375,1.638,2.037,7.418827069155147,0.42212143268813224,0.026994357198229593,0.0015359431657853049,0.002236432884211637,0.0001272500685612794,0.008898502591703859,0.0005063130098295782
pi0 p,0.75,0.75,0.75,1.6875,1.6875,1.688,2.037,8.489689190613685,0.4285071382427616,0.03334186904591787,0.001682891866562952,0.0021671319633589617,0.0001093834526757556,0.010225086538957463,0.0005160992908830533
pi0 p,0.75,0.75,0.75,1.7375,1.7375,1.738,2.037,3.3645640505856753,0.16583234822979281,0.014197876945642299,0.0006997837575312781,0.0007051013327411117,3.475297482538966e-05,0.004054827616853583,0.00019985400047676158
pi0 p,0.85,0.85,0.85,1.1375,1.1375,1.138,2.037,22.388641727216655,0.6100920073275945,0.01943324981838054,0.0005295573771311735,0.007103402758946799,0.00019356820752524466,0.009748275725079341,0.0002656411754477563
pi0 p,0.85,0.85,0.85,1.3375,1.3375,1.338,2.037,19.73673540372721,0.722831145826171,0.040106447272010265,0.0014688441955385083,0.007510949290905791,0.0002750783232956766,0.015028680739700071,0.0005504050339187115
pi0 p,0.85,0.85,0.85,1.3875,1.3875,1.388,2.037,8.815629428423625,0.4390651191961029,0.020654932449235396,0.001028725226195522,0.003241115578204928,0.00016142475239313216,0.00720351909538324,0.00035877347113164753
pi0 p,0.85,0.85,0.85,1.4375,1.4375,1.438,2.037,5.168912658433744,0.3267299854591306,0.013732977904033146,0.0008680695471946573,0.0017945445262823826,0.00011343420671295932,0.004459223341708537,0.0002818701096096538
pi0 p,0.85,0.85,0.85,1.4875,1.4875,1.488,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.85,0.85,0.85,1.5375,1.5375,1.538,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.85,0.85,0.85,1.5875,1.5875,1.588,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.85,0.85,0.85,1.6375,1.6375,1.638,2.037,2.2796464435949764,0.14491552536951044,0.008954885744980096,0.0005692558054358944,0.0005080316994972509,3.2295218780026615e-05,0.0021941940658833834,0.00013948337765864836
pi0 p,0.85,0.85,0.85,1.6875,1.6875,1.688,2.037,4.135850179783199,0.18009889307848415,0.01759060140154745,0.0007659967608327623,0.0007754033220434157,3.376555579117205e-05,0.004023124979285086,0.00017519018436098788
pi0 p,0.85,0.85,0.85,1.7375,1.7375,1.738,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.95,0.95,0.95,1.1375,1.1375,1.138,2.037,18.765870176432433,0.6067837685868126,0.01732149172190903,0.0005600806104778971,0.004449503222024859,0.00014387216302871614,0.006354667115494868,0.00020547455695911192
pi0 p,0.95,0.95,0.95,1.3375,1.3375,1.338,2.037,17.17236641793739,0.7132241962710099,0.03689446430999101,0.0015323470285875385,0.0049244031765637965,0.00020452647074024988,0.01035529918842829,0.0004300892352901304
pi0 p,0.95,0.95,0.95,1.3875,1.3875,1.388,2.037,8.007831709406082,0.44581814134033526,0.019848897287427072,0.0011050430150700888,0.002222307697344839,0.0001237220165295004,0.0052096189697249775,0.00029003389812076833
pi0 p,0.95,0.95,0.95,1.4375,1.4375,1.438,2.037,0.4641011995295131,0.032339870335450084,0.0013059380797310726,9.10014199649657e-05,0.00012176681848201579,8.4850526670924e-06,0.00032053244193763406,2.2335597540098743e-05
pi0 p,0.95,0.95,0.95,1.4875,1.4875,1.488,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.95,0.95,0.95,1.5375,1.5375,1.538,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.95,0.95,0.95,1.6375,1.6375,1.638,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.95,0.95,0.95,1.6875,1.6875,1.688,2.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pi0 p,0.6,0.7,0.65,1.12,1.12,1.12,2.441,18.297791720603477,3.1281428592449108,0.012186469720415745,0.002083367152572746,0.01678649476557899,0.0028697754644114045,0.013606830383138422,0.002326188315502771
pi0 p,0.6,0.7,0.65,1.2,1.2,1.2,2.441,153.7957761441747,7.406002984844747,0.16146782039762314,0.007775448648863734,0.17139817821459755,0.008253642923615112,0.15705173945981235,0.007562793207819091
pi0 p,0.6,0.7,0.65,1.26,1.26,1.26,2.441,95.38825942235587,5.6693255556936135,0.129345237821546,0.007687531638899969,0.1132875581585267,0.006733156181899429,0.1139863127913781,0.006774686109389177
pi0 p,0.6,0.7,0.65,1.32,1.32,1.32,2.441,38.07260322729219,3.8655685179858836,0.06352478597682666,0.006449766813102604,0.04595433700222773,0.004665812771462527,0.05088319871811683,0.005166247495211304
pi0 p,0.7,0.8,0.75,1.12,1.12,1.12,2.441,15.561923191854191,2.8269385407496226,0.011220337954644603,0.002038257444993937,0.010123817578631273,0.0018390664019940642,0.008443591522576713,0.0015338409014904579
pi0 p,0.7,0.8,0.75,1.2,1.2,1.2,2.441,126.50029970087209,6.458945665725333,0.1429200044018303,0.007297315066916663,0.1006285564551467,0.005137967104434346,0.09502460227846274,0.004851836276080532
pi0 p,0.8,1.0,0.9,1.12,1.12,1.12,2.441,15.360327191273331,2.19647266408847,0.012271053778067571,0.0017547174514874785,0.00634779997781379,0.0009077130294653291,0.005534440068240988,0.0007914054283839467
pi0 p,0.7,0.8,0.75,1.14,1.14,1.14,2.442,30.25997751900957,3.651989736535419,0.024794366743283853,0.00299236087711844,0.02104204385503001,0.0025395038098102647,0.018082457301318175,0.002182319812837566
pi0 p,0.7,0.8,0.75,1.18,1.18,1.18,2.442,83.55357830338839,5.226792178172225,0.08556479953262458,0.005352606483232566,0.064151358676038,0.004013063552221778,0.05865751435051917,0.0036693896709614087
pi0 p,0.8,1.0,0.9,1.28,1.28,1.28,2.442,46.995907602324955,2.899565864271023,0.08077442474452158,0.0049836416965752285,0.026188802346687336,0.0016158036132243735,0.029492659833992504,0.0018196458811867093
pi0 p,1.0,1.3,1.15,1.1,1.1,1.1,2.442,3.813340561150977,1.3294617825895234,0.0030582670566789015,0.0010662171677580132,0.0007633202346068354,0.0002661197088257858,0.0006962597824217728,0.00024274012683631266
pi0 p,0.6,0.7,0.65,1.46,1.46,1.46,2.443,19.316515970383037,2.630371829054608,0.046131874246730445,0.00628187726120692,0.02132808315193773,0.0029042912902413408,0.02984819701941274,0.004064493654461961
pi0 p,0.6,0.7,0.65,1.48,1.48,1.48,2.443,22.116472989265556,3.2522301251640267,0.055020239488979786,0.008090733113125631,0.02382481036952434,0.003503441351055154,0.03455634739830886,0.005081515216235466
pi0 p,0.7,0.8,0.75,1.1,1.1,1.1,2.443,7.882764905866672,2.8569700315320428,0.004932202867046791,0.0017875905153662383,0.00474699469243035,0.0017204650573838338,0.003831883514173093,0.0013887990438693138
pi0 p,0.7,0.8,0.75,1.44,1.44,1.44,2.443,16.52810744609512,2.579908875217252,0.0408216023431055,0.006371934265858665,0.01363643488599519,0.002128541304770671,0.019121795687721505,0.00298476341382321
pi0 p,0.7,0.8,0.75,1.46,1.46,1.46,2.443,17.257987384118326,2.606555178630338,0.044546154013492496,0.006728015605040111,0.013954394041918405,0.0021075979049609765,0.02028489026748349,0.0030637225881457227
pi0 p,0.7,0.8,0.75,1.5,1.5,1.5,2.443,20.995043792454837,3.13740512650732,0.05882425148234436,0.008790432160469618,0.016177746672440426,0.002417529863104738,0.025321822669282887,0.0037839795449089815
pi0 p,0.8,1.0,0.9,1.18,1.18,1.18,2.443,67.39642383464384,3.6390487209565903,0.07597802189474583,0.004102409410850125,0.03307988747278165,0.0017861381264466336,0.03164630463538012,0.0017087322717438543
pi0 p,1.0,1.3,1.15,1.16,1.16,1.16,2.443,25.611174373933537,2.2875731350210087,0.029699109437373097,0.002652704787802711,0.006326742304727842,0.0005651004330057773,0.00635717519620698,0.0005678186787196303
pi0 p,1.0,1.3,1.15,1.26,1.26,1.26,2.443,44.67149346341632,2.712769862092445,0.08077907014637625,0.004905477967966339,0.013089304167470985,0.0007948753692409188,0.015553796815244068,0.0009445368392721905
pi0 p,1.0,1.3,1.15,1.32,1.32,1.32,2.443,20.553650024625473,1.8919587208216848,0.04564145765778571,0.004201285598577513,0.0062392619232282025,0.0005743226138909298,0.008234468042005916,0.0007579808746735942
pi0 p,0.6,0.7,0.65,1.38,1.38,1.38,2.444,22.374096153230536,3.0080558010247436,0.044315606671131665,0.005957953197755479,0.026560591464599864,0.003570903632779909,0.03235729118054148,0.0043502332686194784
pi0 p,0.6,0.7,0.65,1.4,1.4,1.4,2.444,18.269768714133455,2.4681252660322652,0.038069719612303196,0.00514296805373358,0.021399226727148342,0.0028908944051365816,0.026962066075273697,0.0036423973147144853
pi0 p,0.6,0.7,0.65,1.6,1.6,1.6,2.444,10.763825280694265,1.822405712620238,0.03295701592445795,0.00557989864433905,0.009531346122095493,0.0016137366752897737,0.017373829059697747,0.002941534677757095
pi0 p,0.6,0.7,0.65,1.66,1.66,1.66,2.444,12.285461965645789,2.106813407448848,0.04096952766329671,0.007025796052215672,0.009571386011406441,0.001641381043145776,0.019818946721682027,0.0033987181590333653
pi0 p,0.7,0.8,0.75,1.3,1.3,1.3,2.444,39.345551437785545,3.5896157622740565,0.06612292231485165,0.006032597727454124,0.034310127689488726,0.0031302185548109326,0.037886742491566566,0.00345652413193373
